azimuth,elevation,response
90,35,-11.810769960043338
90,36,-11.43989361348456
90,37,-11.038767057161577
90,38,-10.642001678113651
90,39,-10.284208863380037
90,40,-10.0
90,41,-9.788576101291124
90,42,-9.621233751828253
90,43,-9.490727695536537
90,44,-9.389812676341139
90,45,-9.311243438167207
90,46,-9.2477747249399
90,47,-9.19216128058437
90,48,-9.137157849025776
90,49,-9.075519174189267
90,50,-9.0
90,51,-9.004428953182368
90,52,-9.160435492740032
90,53,-9.42747561101706
90,54,-9.76500530035752
90,55,-10.132480553105477
90,56,-10.489357361604995
90,57,-10.79509171820014
90,58,-11.009139615234982
90,59,-11.09095704505358
90,60,-11.0
90,61,-10.711056322506955
90,62,-10.260241247202467
90,63,-9.699001854723575
90,64,-9.078785225707332
90,65,-8.451038440790782
90,66,-7.867208580610969
90,67,-7.378742725804939
90,68,-7.037087957009738
90,69,-6.893691354862409
90,70,-7.0
90,71,-7.3785078924000915
90,72,-7.979620477701378
90,73,-8.746652005032566
90,74,-9.622916723522371
90,75,-10.551728882299507
90,76,-11.476402730492682
90,77,-12.340252517230603
90,78,-13.086592491641996
90,79,-13.658736902855555
90,80,-14.0
90,81,-14.06845273992183
90,82,-13.881192904899809
90,83,-13.470074982211056
90,84,-12.866953459132711
90,85,-12.103682822941888
90,86,-11.212117560915711
90,87,-10.224112160331313
90,88,-9.171521108465813
90,89,-8.08619889259633
90,90,-7.0
91,-90,-14.70006878846261
91,-89,-13.978538476225443
91,-88,-13.102410189584347
91,-87,-12.168652447692168
91,-86,-11.255837461259844
91,-85,-10.390685177631378
91,-84,-9.599915544150774
91,-83,-8.910248508162024
91,-82,-8.348404017009136
91,-81,-7.941102018036103
91,-80,-7.725749898052474
91,-79,-7.732149927149582
91,-78,-7.925968784372662
91,-77,-8.275631058910172
91,-76,-8.755067265985396
91,-75,-9.338207920821615
91,-74,-9.998983538642117
91,-73,-10.711324634670188
91,-72,-11.44916172412911
91,-71,-12.132852121562918
91,-70,-12.72516635666801
91,-69,-13.45925815111727
91,-68,-14.206740680781518
91,-67,-15.034160417153844
91,-66,-15.857478987802459
91,-65,-16.646442424829214
91,-64,-17.370796760335953
91,-63,-18.00028802642452
91,-62,-18.504662255196777
91,-61,-18.853665478754554
91,-60,-19.02646755257588
91,-59,-18.963462403036786
91,-58,-18.679862251342385
91,-57,-18.23492995196366
91,-56,-17.65593890167656
91,-55,-16.97016249725702
91,-54,-16.204874135480992
91,-53,-15.387347213124421
91,-52,-14.544855126963238
91,-51,-13.735679680829907
91,-50,-13.078530698819263
91,-49,-12.099887617375773
91,-48,-11.366227247265613
91,-47,-10.772137804151726
91,-46,-10.253267767540176
91,-45,-9.806127806113697
91,-44,-9.427228588555003
91,-43,-9.113080783546822
91,-42,-8.860195059771879
91,-41,-8.66508208591289
91,-40,-8.57350109601422
91,-39,-8.62893600915891
91,-38,-8.58306101991174
91,-37,-8.53432530709192
91,-36,-8.50220845276933
91,-35,-8.489578306435295
91,-34,-8.499302717581156
91,-33,-8.534249535698237
91,-32,-8.597286610277878
91,-31,-8.691281790811406
91,-30,-8.80718264398852
91,-29,-8.955217996581613
91,-28,-9.141555823500365
91,-27,-9.35029058864955
91,-26,-9.57427385838226
91,-25,-9.80635719905158
91,-24,-10.039392177010617
91,-23,-10.266230358612459
91,-22,-10.479723310210197
91,-21,-10.661120167289123
91,-20,-10.800210782896375
91,-19,-10.932691017111006
91,-18,-11.082398056403628
91,-17,-11.215062477062364
91,-16,-11.321688057153981
91,-15,-11.393278574745231
91,-14,-11.420837807902883
91,-13,-11.395369534693696
91,-12,-11.307877533184437
91,-11,-11.154618360977974
91,-10,-10.865329271313062
91,-9,-10.68644268548122
91,-8,-10.231187706357792
91,-7,-9.525448960889031
91,-6,-8.71001631785525
91,-5,-7.8433524395212695
91,-4,-6.983919988151915
91,-3,-6.190181626012012
91,-2,-5.520600015366385
91,-1,-5.033637818479856
91,0,-4.784553839780793
91,1,-4.808882968090791
91,2,-5.059809933548845
91,3,-5.3612360596317625
91,4,-5.697765842746492
91,5,-6.042386726182361
91,6,-6.368086153228697
91,7,-6.647851567174831
91,8,-6.854670411310092
91,9,-6.961530128923807
91,10,-6.937150389999777
91,11,-6.772927953194236
91,12,-6.497284486191683
91,13,-6.138412753756367
91,14,-5.731690743143348
91,15,-5.312496441607684
91,16,-4.916207836404438
91,17,-4.578202914788671
91,18,-4.333859664015442
91,19,-4.221555241109144
91,20,-4.35281297358446
91,21,-4.3057460682945985
91,22,-4.725503839438886
91,23,-5.491758924607549
91,24,-6.417703376322718
91,25,-7.438662069672319
91,26,-8.489959879744278
91,27,-9.506921681626523
91,28,-10.424872350406975
91,29,-11.179136761173565
91,30,-11.711509179266388
91,31,-11.96737774011709
91,32,-12.00489940854265
91,33,-11.891031012566586
91,34,-11.660383939228165
91,35,-11.347569575566647
91,36,-10.98719930862129
91,37,-10.613884525431361
91,38,-10.262236613036114
91,39,-10.018488281717094
91,40,-9.983967228466025
91,41,-9.84944849519967
91,42,-9.69727665422945
91,43,-9.581941106430387
91,44,-9.496196595727637
91,45,-9.432797866046359
91,46,-9.3844996613117
91,47,-9.344056725448821
91,48,-9.304223802382875
91,49,-9.194972699186478
91,50,-9.002705631824172
91,51,-8.872326640844989
91,52,-8.935827786686806
91,53,-9.196997043383913
91,54,-9.528655871144453
91,55,-9.890260262312488
91,56,-10.241266209232084
91,57,-10.541129704247304
91,58,-10.749306739702222
91,59,-10.825253307940896
91,60,-10.734810214292182
91,61,-10.44559501876269
91,62,-9.992197062950265
91,63,-9.428374789963442
91,64,-8.805575280439266
91,65,-8.175245615014779
91,66,-7.588832874327033
91,67,-7.097784139013067
91,68,-6.7535464897099295
91,69,-6.702134669469749
91,70,-6.916598841240328
91,71,-7.282399328638204
91,72,-7.836318444325721
91,73,-8.630995554858197
91,74,-9.53490585654929
91,75,-10.491363598527712
91,76,-11.443683029922171
91,77,-12.335178399861388
91,78,-13.109163957474053
91,79,-13.708953951888903
91,80,-14.062231187502478
91,81,-14.106869432633026
91,82,-13.88459516773238
91,83,-13.438462815165003
91,84,-12.800326862208031
91,85,-12.002041796138583
91,86,-11.075462104233782
91,87,-10.052442273770756
91,88,-8.964836792026627
91,89,-7.8940371923152215
91,90,-6.855649659488758
92,-90,-14.193589839111905
92,-89,-13.652152450654562
92,-88,-12.991388409975958
92,-87,-12.16969604207632
92,-86,-11.259939639988405
92,-85,-10.363826629445061
92,-84,-9.54209626904958
92,-83,-8.821468506145955
92,-82,-8.22866328807819
92,-81,-7.7980743861526625
92,-80,-7.57871825150842
92,-79,-7.596030144956595
92,-78,-7.814753830964028
92,-77,-8.193632448637702
92,-76,-8.70228499884909
92,-75,-9.314641996821475
92,-74,-10.004633957778141
92,-73,-10.71111682681813
92,-72,-11.331307631503558
92,-71,-11.815137625505416
92,-70,-12.368271671692481
92,-69,-13.161701448379327
92,-68,-13.949333700660668
92,-67,-14.682583499675719
92,-66,-15.521701566379864
92,-65,-16.361477992779104
92,-64,-17.136645317658328
92,-63,-17.816949573119384
92,-62,-18.37213679126413
92,-61,-18.7773927767397
92,-60,-19.008414153276668
92,-59,-18.989468862771325
92,-58,-18.710978591691017
92,-57,-18.24984294847153
92,-56,-17.65464855434367
92,-55,-16.952668806083373
92,-54,-16.171177100466586
92,-53,-15.358132186315434
92,-52,-14.589177927248404
92,-51,-14.056782934298635
92,-50,-13.489543026383235
92,-49,-12.373713134144946
92,-48,-11.1890402164235
92,-47,-10.406003773780062
92,-46,-9.816797088456838
92,-45,-9.33842712770927
92,-44,-8.928297910829489
92,-43,-8.582920106500218
92,-42,-8.298804383404187
92,-41,-8.103825643738023
92,-40,-8.055932620566178
92,-39,-8.227668285349027
92,-38,-8.39807744503534
92,-37,-8.395810097148818
92,-36,-8.377558151020185
92,-35,-8.368098851366153
92,-34,-8.380994109192006
92,-33,-8.419111773989087
92,-32,-8.485319695248725
92,-31,-8.574919294132894
92,-30,-8.676166835671669
92,-29,-8.811841399847282
92,-28,-8.996951524302123
92,-27,-9.210334592998537
92,-26,-9.438966166278474
92,-25,-9.67569781049503
92,-24,-9.913381092001295
92,-23,-10.137170560950755
92,-22,-10.322261580928815
92,-21,-10.476805628351494
92,-20,-10.584505342284546
92,-19,-10.683506395924372
92,-18,-10.826010908528502
92,-17,-10.967914590600305
92,-16,-11.083779432104981
92,-15,-11.164609211109296
92,-14,-11.201407705680019
92,-13,-11.188273533823775
92,-12,-11.120175662126831
92,-11,-10.863242868360386
92,-10,-10.550458800119127
92,-9,-10.470281583644331
92,-8,-10.404395285073441
92,-7,-9.989823963426021
92,-6,-9.266302759437728
92,-5,-8.408574598864519
92,-4,-7.528846534123527
92,-3,-6.685581227479574
92,-2,-5.937241341197481
92,-1,-5.341294046509131
92,0,-4.963002506800004
92,1,-4.809792162257072
92,2,-4.933857401372693
92,3,-5.289529301729336
92,4,-5.656889559293699
92,5,-6.024808012786429
92,6,-6.373805009889629
92,7,-6.676867993892625
92,8,-6.906984408084748
92,9,-7.034508311237281
92,10,-7.027976964249248
92,11,-6.883183448752185
92,12,-6.634211866827579
92,13,-6.306666375900615
92,14,-5.931270606795948
92,15,-5.543402546768638
92,16,-5.178440183073743
92,17,-4.873625157582415
92,18,-4.667597649812825
92,19,-4.781460569483216
92,20,-4.968228631220471
92,21,-4.755017239306008
92,22,-4.603705345018588
92,23,-5.04657247868826
92,24,-5.901102028002601
92,25,-6.930353004490998
92,26,-7.9899430977017545
92,27,-9.015197182722792
92,28,-9.94144013464204
92,29,-10.706595059211299
92,30,-11.238331800366943
92,31,-11.477818517321483
92,32,-11.473817918626299
92,33,-11.313912309962841
92,34,-11.05453371745666
92,35,-10.730293528147012
92,36,-10.375803129073155
92,37,-10.059831111005765
92,38,-9.894632908916545
92,39,-10.022899175613654
92,40,-10.184854555705897
92,41,-10.168186414774175
92,42,-10.077227688485548
92,43,-9.983609051985534
92,44,-9.919581452581832
92,45,-9.877899634199604
92,46,-9.851318340763996
92,47,-9.79239725954917
92,48,-9.613384545633554
92,49,-9.305562634627856
92,50,-9.047789743103644
92,51,-8.870961550043132
92,52,-8.706685878824835
92,53,-8.749327894020386
92,54,-9.04092440620763
92,55,-9.418982578624716
92,56,-9.786442306793358
92,57,-10.102759583057626
92,58,-10.327390399761597
92,59,-10.42280703330423
92,60,-10.345581408678195
92,61,-10.051178763535624
92,62,-9.575827407542377
92,63,-8.987280742061156
92,64,-8.339756840042584
92,65,-7.684702782123703
92,66,-7.073565648941555
92,67,-6.619607545410668
92,68,-6.508669936821534
92,69,-6.644434328901851
92,70,-6.878357185617978
92,71,-7.310752357744538
92,72,-7.808351334422587
92,73,-8.438418508181943
92,74,-9.335080951911952
92,75,-10.333394103031553
92,76,-11.327568943567195
92,77,-12.260919722647587
92,78,-13.076760689401441
92,79,-13.70719569502826
92,80,-14.063065915293075
92,81,-14.09094858177159
92,82,-13.83243676523536
92,83,-13.342089076161514
92,84,-12.659737786698072
92,85,-11.817237384122153
92,86,-10.846442355710883
92,87,-9.81172072461986
92,88,-8.816702603341385
92,89,-7.825246443058514
92,90,-6.81962188516844
93,-90,-13.516346154589321
93,-89,-13.124598765870044
93,-88,-12.655533980385579
93,-87,-12.052471464994195
93,-86,-11.292175847707327
93,-85,-10.444749797097177
93,-84,-9.598365511202095
93,-83,-8.836897463647254
93,-82,-8.207912169387493
93,-81,-7.757412464058686
93,-80,-7.534052314753826
93,-79,-7.562276072553069
93,-78,-7.805836592192267
93,-77,-8.222350596247972
93,-76,-8.771755635510187
93,-75,-9.408289182964166
93,-74,-10.047666896727032
93,-73,-10.601360915716691
93,-72,-11.01759190626976
93,-71,-11.38940825442854
93,-70,-11.949658305967404
93,-69,-12.74080370117055
93,-68,-13.687103858598348
93,-67,-14.470398611627283
93,-66,-15.189501661491692
93,-65,-16.00659085888203
93,-64,-16.83149856573181
93,-63,-17.577785785263703
93,-62,-18.20041168919374
93,-61,-18.6710888504216
93,-60,-18.9603295296742
93,-59,-18.985444098202613
93,-58,-18.729896671828914
93,-57,-18.26343012813657
93,-56,-17.652267842321198
93,-55,-16.944682499409254
93,-54,-16.205994908008893
93,-53,-15.5050061370906
93,-52,-15.02556607368402
93,-51,-14.741467777948994
93,-50,-14.160145480344376
93,-49,-13.064413915623163
93,-48,-11.522621016110097
93,-47,-10.304826127568221
93,-46,-9.49109777760402
93,-45,-8.884794352125684
93,-44,-8.421830941760895
93,-43,-8.040970053551144
93,-42,-7.73485114824082
93,-41,-7.54353862704664
93,-40,-7.508653904953036
93,-39,-7.695362032644468
93,-38,-8.075716491102098
93,-37,-8.285769271846986
93,-36,-8.316282047429949
93,-35,-8.328690415824203
93,-34,-8.34268522708819
93,-33,-8.377126054874022
93,-32,-8.43644456526534
93,-31,-8.51325087776448
93,-30,-8.599845107664908
93,-29,-8.723158883423043
93,-28,-8.902353291155444
93,-27,-9.118072632645804
93,-26,-9.35203538829365
93,-25,-9.590306613346694
93,-24,-9.811987086058547
93,-23,-9.994989592930184
93,-22,-10.150558832283675
93,-21,-10.288252619014063
93,-20,-10.35883469673872
93,-19,-10.427332079090853
93,-18,-10.549669512245888
93,-17,-10.688851355077837
93,-16,-10.809604731767145
93,-15,-10.89625994629974
93,-14,-10.941628025665633
93,-13,-10.938018270800988
93,-12,-10.75021734565706
93,-11,-10.36708294889573
93,-10,-10.09251938391556
93,-9,-10.037913096008092
93,-8,-10.180119866703574
93,-7,-10.159838023861605
93,-6,-9.788940472232673
93,-5,-9.101686192113359
93,-4,-8.250341655776772
93,-3,-7.381066972615702
93,-2,-6.57869925445465
93,-1,-5.910710031482611
93,0,-5.447255954194826
93,1,-5.193663449077304
93,2,-5.092503694293529
93,3,-5.305648753058136
93,4,-5.731428314919591
93,5,-6.13752773816995
93,6,-6.509458702656377
93,7,-6.83200689837468
93,8,-7.08060952855155
93,9,-7.225438242873498
93,10,-7.236755287821461
93,11,-7.111390693632877
93,12,-6.884465510995128
93,13,-6.58367851706408
93,14,-6.237164735325332
93,15,-5.87890680212678
93,16,-5.546409381833353
93,17,-5.277148268170662
93,18,-5.302389657857615
93,19,-5.641939686998588
93,20,-5.776703218589995
93,21,-5.537900288256297
93,22,-5.011069726769618
93,23,-4.8879857046530635
93,24,-5.351016138088668
93,25,-6.215020605232898
93,26,-7.276485964145306
93,27,-8.34089686338145
93,28,-9.305023700591384
93,29,-10.092665160123188
93,30,-10.623766224341647
93,31,-10.846871097400026
93,32,-10.818118532790422
93,33,-10.61884533688595
93,34,-10.326109013470084
93,35,-10.002509870990927
93,36,-9.742839224909313
93,37,-9.646938728566044
93,38,-9.861823398784788
93,39,-10.294534953146488
93,40,-10.55598634230725
93,41,-10.63383097400398
93,42,-10.622792335721742
93,43,-10.574694763142398
93,44,-10.538930477844147
93,45,-10.507904797117916
93,46,-10.416453756243673
93,47,-10.196864800852964
93,48,-9.8381531197449
93,49,-9.417699393550238
93,50,-9.12746826805733
93,51,-8.919819261740967
93,52,-8.689384848073306
93,53,-8.51128826994355
93,54,-8.537176432494844
93,55,-8.809387312180096
93,56,-9.189227802918001
93,57,-9.54432350326029
93,58,-9.80738049916732
93,59,-9.931602186701863
93,60,-9.867594031098502
93,61,-9.568003936342853
93,62,-9.066242878434231
93,63,-8.434060930627812
93,64,-7.73967112412838
93,65,-7.066813547868502
93,66,-6.568577029001075
93,67,-6.405277688727112
93,68,-6.48103877998197
93,69,-6.618244335205584
93,70,-6.883623649353093
93,71,-7.343443252189323
93,72,-7.9617182146717385
93,73,-8.52132381937015
93,74,-9.19927295220984
93,75,-10.124393349634586
93,76,-11.151265943861826
93,77,-12.140681958023293
93,78,-13.00579880873196
93,79,-13.661878718555814
93,80,-14.020341923471868
93,81,-14.031469011298354
93,82,-13.740556409049333
93,83,-13.201548111495601
93,84,-12.465780578897842
93,85,-11.58535395890786
93,86,-10.646874853859726
93,87,-9.74109088503562
93,88,-8.829910848071997
93,89,-7.8367221238485385
93,90,-6.871658243093386
94,-90,-12.704120737536307
94,-89,-12.444171847234365
94,-88,-12.118920281024467
94,-87,-11.714109463255632
94,-86,-11.175709305022792
94,-85,-10.483771270220018
94,-84,-9.705636402958959
94,-83,-8.929476901277958
94,-82,-8.264674014872252
94,-81,-7.794263506140168
94,-80,-7.5668993421746915
94,-79,-7.606034964325003
94,-78,-7.874432317595966
94,-77,-8.329708124564135
94,-76,-8.895530954212248
94,-75,-9.464806319750602
94,-74,-9.949006360097103
94,-73,-10.294641154253986
94,-72,-10.5650799453047
94,-71,-10.922302563496102
94,-70,-11.489668620386773
94,-69,-12.278529634106212
94,-68,-13.25293611896135
94,-67,-14.24358161173913
94,-66,-15.02262484701422
94,-65,-15.727667129226532
94,-64,-16.522813438801613
94,-63,-17.317896137672975
94,-62,-18.01314509039194
94,-61,-18.549243427372087
94,-60,-18.896703409340326
94,-59,-18.965877836902486
94,-58,-18.733273255235396
94,-57,-18.268632541922532
94,-56,-17.669540657445875
94,-55,-17.03295468987875
94,-54,-16.427675708191632
94,-53,-16.028934875410673
94,-52,-15.865531978106832
94,-51,-15.612851245648988
94,-50,-15.017446558355152
94,-49,-13.941813321151015
94,-48,-12.363593592603799
94,-47,-10.716846375384753
94,-46,-9.484613681234965
94,-45,-8.658877589162522
94,-44,-8.054161588741595
94,-43,-7.6063807705998645
94,-42,-7.263906335506683
94,-41,-7.045580367135905
94,-40,-6.9930242804719605
94,-39,-7.164025205423393
94,-38,-7.570057019863582
94,-37,-8.03148756989923
94,-36,-8.270356453811528
94,-35,-8.32282183497282
94,-34,-8.355062999998804
94,-33,-8.386770798947921
94,-32,-8.435156048207528
94,-31,-8.49916907432164
94,-30,-8.571109992583724
94,-29,-8.682062979924378
94,-28,-8.85534167093434
94,-27,-9.071590367397302
94,-26,-9.301949437075995
94,-25,-9.515738237544683
94,-24,-9.690869555304346
94,-23,-9.841681310583098
94,-22,-9.986408726231607
94,-21,-10.092709914029745
94,-20,-10.129149864833119
94,-19,-10.170119085184659
94,-18,-10.275264948177705
94,-17,-10.407591812686272
94,-16,-10.526090229153613
94,-15,-10.609287376064426
94,-14,-10.649492554354875
94,-13,-10.510150314156254
94,-12,-10.142356467127826
94,-11,-9.764984881918817
94,-10,-9.528641820199738
94,-9,-9.499606460859596
94,-8,-9.69812442581158
94,-7,-9.930438401501235
94,-6,-9.958751126930654
94,-5,-9.63451745786267
94,-4,-8.986520214154812
94,-3,-8.167025868080184
94,-2,-7.349781854361819
94,-1,-6.653795726537496
94,0,-6.149224135102455
94,1,-5.839294492841744
94,2,-5.641441958503442
94,3,-5.587394871339751
94,4,-5.85498247635956
94,5,-6.316232426332041
94,6,-6.726433741874617
94,7,-7.071098102834449
94,8,-7.336461963414148
94,9,-7.49859548890551
94,10,-7.52776092578947
94,11,-7.4218252529093665
94,12,-7.216946469558476
94,13,-6.940823352892666
94,14,-6.6209237149532125
94,15,-6.291233378827883
94,16,-5.989228138242278
94,17,-5.956337476915983
94,18,-6.287323886651595
94,19,-6.625933979929437
94,20,-6.708692981374997
94,21,-6.444298512622062
94,22,-5.833323228901822
94,23,-5.250497234384259
94,24,-5.152695021679123
94,25,-5.632942692121206
94,26,-6.50347601433587
94,27,-7.560781846382672
94,28,-8.570517430454869
94,29,-9.380645424949215
94,30,-9.9111108122305
94,31,-10.11783384139271
94,32,-10.064329310868686
94,33,-9.831934027031537
94,34,-9.54238749929413
94,35,-9.329765801714446
94,36,-9.293910587633286
94,37,-9.58616123788982
94,38,-10.15999578040354
94,39,-10.713077370334624
94,40,-11.050686948857727
94,41,-11.199706533476729
94,42,-11.245250163494696
94,43,-11.239142174593491
94,44,-11.21281818526764
94,45,-11.118022553978108
94,46,-10.887042726356446
94,47,-10.506626644390149
94,48,-10.028501089570307
94,49,-9.55664650036575
94,50,-9.233957140904145
94,51,-8.995487321331936
94,52,-8.729466729865534
94,53,-8.482156577244357
94,54,-8.294344370205145
94,55,-8.307583958114192
94,56,-8.564514483299456
94,57,-8.92644283967964
94,58,-9.233892474547805
94,59,-9.386919216074258
94,60,-9.336128529493578
94,61,-9.031350985124845
94,62,-8.50318022530085
94,63,-7.823366323276764
94,64,-7.12147770469276
94,65,-6.586126827152915
94,66,-6.377629811858241
94,67,-6.4005516589517635
94,68,-6.470338113178013
94,69,-6.633911077086924
94,70,-6.930746848665817
94,71,-7.417990882211718
94,72,-8.083312338959049
94,73,-8.771438451770615
94,74,-9.364784585497889
94,75,-10.062349578426417
94,76,-10.987661830554394
94,77,-11.995302274099267
94,78,-12.90911594855076
94,79,-13.590840762571649
94,80,-13.951896952138943
94,81,-13.9462684613134
94,82,-13.622955073351587
94,83,-13.035900783024303
94,84,-12.272177736687166
94,85,-11.443393831703357
94,86,-10.640296689355052
94,87,-9.822845449732117
94,88,-8.899259701870859
94,89,-7.926132719910998
94,90,-6.991500299317938
95,-90,-11.792696590594304
95,-89,-11.646654697388978
95,-88,-11.438790544211363
95,-87,-11.181445041532443
95,-86,-10.841800563007371
95,-85,-10.375023593804396
95,-84,-9.758403973357035
95,-83,-9.056521121316385
95,-82,-8.374096078918459
95,-81,-7.8837747667830955
95,-80,-7.652406588157004
95,-79,-7.702454074658383
95,-78,-7.995688261561112
95,-77,-8.472353657417166
95,-76,-8.96852948178362
95,-75,-9.380238350539571
95,-74,-9.652279755352877
95,-73,-9.84631235197261
95,-72,-10.061151706085596
95,-71,-10.434162913602107
95,-70,-11.008644975844582
95,-69,-11.795221608080316
95,-68,-12.757215521754025
95,-67,-13.833090334642963
95,-66,-14.831306670798787
95,-65,-15.606184369818575
95,-64,-16.297251865877335
95,-63,-17.07054126913571
95,-62,-17.824826722430554
95,-61,-18.42634623516298
95,-60,-18.832025519846862
95,-59,-18.94525980644277
95,-58,-18.7355980694823
95,-57,-18.290262972411565
95,-56,-17.783522929760114
95,-55,-17.301698038386615
95,-54,-17.01140073731372
95,-53,-16.932812089108886
95,-52,-16.88737855783069
95,-51,-16.598041835051077
95,-50,-15.988554758068023
95,-49,-14.93301984838096
95,-48,-13.420686281130848
95,-47,-11.627523359842083
95,-46,-9.993757542393958
95,-45,-8.765771207848772
95,-44,-7.946711538880601
95,-43,-7.362267128729603
95,-42,-6.9473292764989365
95,-41,-6.671310195302979
95,-40,-6.570403078420112
95,-39,-6.695017134982964
95,-38,-7.049248322088989
95,-37,-7.582300164414624
95,-36,-8.073326485958098
95,-35,-8.33018395514665
95,-34,-8.393774423995113
95,-33,-8.435020867761672
95,-32,-8.474346676690756
95,-31,-8.525566416419839
95,-30,-8.58285402304358
95,-29,-8.681446221966754
95,-28,-8.84880919625428
95,-27,-9.059874915200304
95,-26,-9.259989367420271
95,-25,-9.421466820062406
95,-24,-9.561738415260862
95,-23,-9.702132597772346
95,-22,-9.823885299811568
95,-21,-9.896128531972755
95,-20,-9.901401865141949
95,-19,-9.917818432780003
95,-18,-10.008748234898167
95,-17,-10.132244921596055
95,-16,-10.232597952374578
95,-15,-10.295944880142908
95,-14,-10.184388141212386
95,-13,-9.84768143342231
95,-12,-9.425001739964848
95,-11,-9.094079464927015
95,-10,-8.895956906469024
95,-9,-8.892492475696208
95,-8,-9.099511026738064
95,-7,-9.446864231347352
95,-6,-9.727217413122247
95,-5,-9.807114819365522
95,-4,-9.532535145400958
95,-3,-8.926785050647023
95,-2,-8.16239909405618
95,-1,-7.482461084810977
95,0,-6.980817002660082
95,1,-6.658595246687589
95,2,-6.431131961940607
95,3,-6.252857140440896
95,4,-6.22519114660817
95,5,-6.5125840244893975
95,6,-6.974667089179121
95,7,-7.35433302362013
95,8,-7.6388172777455905
95,9,-7.8182556144063655
95,10,-7.865269443226323
95,11,-7.7787626916546975
95,12,-7.595930307590665
95,13,-7.343511963612663
95,14,-7.047118190625616
95,15,-6.742858302087292
95,16,-6.682325068717938
95,17,-6.970444269320822
95,18,-7.396821268499655
95,19,-7.6638996939577275
95,20,-7.694654165257441
95,21,-7.40466815808527
95,22,-6.8014001817250875
95,23,-6.0224571216228
95,24,-5.467407636631034
95,25,-5.391941170577859
95,26,-5.886460015266966
95,27,-6.760576129792613
95,28,-7.781219685272486
95,29,-8.613834214729376
95,30,-9.143663925073485
95,31,-9.33400511033953
95,32,-9.25574861390108
95,33,-9.013940860950456
95,34,-8.839115688388855
95,35,-8.854053333085957
95,36,-9.214417539896434
95,37,-9.878010700755281
95,38,-10.630575039920382
95,39,-11.231850787765701
95,40,-11.622280735944969
95,41,-11.819137453780062
95,42,-11.89792553239205
95,43,-11.907687766724903
95,44,-11.838732914264217
95,45,-11.625547583655736
95,46,-11.252612470075334
95,47,-10.769387108202494
95,48,-10.216920803283385
95,49,-9.714619889293305
95,50,-9.359472295863007
95,51,-9.090181663034947
95,52,-8.798627008921557
95,53,-8.507173685481062
95,54,-8.257487293560295
95,55,-8.064064735613638
95,56,-8.068761026882438
95,57,-8.314516475569725
95,58,-8.642206773843519
95,59,-8.824038569361878
95,60,-8.786465351803876
95,61,-8.476500357822067
95,62,-7.921919896082696
95,63,-7.223230006086082
95,64,-6.65792882653794
95,65,-6.411398192886679
95,66,-6.3886448524829875
95,67,-6.405556297279054
95,68,-6.49199741298359
95,69,-6.6897831707660185
95,70,-7.018075399776295
95,71,-7.532743864031865
95,72,-8.220182034487564
95,73,-8.980954995714793
95,74,-9.683380871058173
95,75,-10.282201434822806
95,76,-10.97111618884867
95,77,-11.86835419668838
95,78,-12.804549848957922
95,79,-13.51191956717585
95,80,-13.875568741394389
95,81,-13.853184671916813
95,82,-13.497470498242203
95,83,-12.880008341005924
95,84,-12.174372310107877
95,85,-11.487414668256816
95,86,-10.777144899996
95,87,-9.949832938815142
95,88,-9.025161275255417
95,89,-8.073219797300233
95,90,-7.158889619896435
96,-90,-10.817856716404759
96,-89,-10.767830318975328
96,-88,-10.659462077509264
96,-87,-10.509650089599653
96,-86,-10.320046250793427
96,-85,-10.052528943383436
96,-84,-9.66433599508165
96,-83,-9.129995620861024
96,-82,-8.511325615912105
96,-81,-8.001093500373461
96,-80,-7.765721307086757
96,-79,-7.8266806579392005
96,-78,-8.144751678473694
96,-77,-8.56483076872086
96,-76,-8.901051272938874
96,-75,-9.096502095461219
96,-74,-9.211131304702578
96,-73,-9.331699785702662
96,-72,-9.556531868798924
96,-71,-9.945331665640543
96,-70,-10.526929733234827
96,-69,-11.311221983986853
96,-68,-12.260803326479133
96,-67,-13.333552811985161
96,-66,-14.444577837741997
96,-65,-15.450450998774404
96,-64,-16.22124914303744
96,-63,-16.898427834441204
96,-62,-17.64994631288142
96,-61,-18.316887001366133
96,-60,-18.780785588765653
96,-59,-18.938079734395316
96,-58,-18.751360842141448
96,-57,-18.402211025488107
96,-56,-18.07158452551067
96,-55,-17.917475057228273
96,-54,-17.951444959204892
96,-53,-18.022648235728184
96,-52,-17.950140756909096
96,-51,-17.624148043807725
96,-50,-17.000578577135453
96,-49,-15.965141994965464
96,-48,-14.518694589012455
96,-47,-12.789864820450193
96,-46,-10.99282310002743
96,-45,-9.39072284756274
96,-44,-8.18566703783468
96,-43,-7.391967957183299
96,-42,-6.8464793025147435
96,-41,-6.482087442845024
96,-40,-6.302149630094655
96,-39,-6.349697152620342
96,-38,-6.621448046743628
96,-37,-7.089553849396211
96,-36,-7.669783628336253
96,-35,-8.179578203496392
96,-34,-8.443596740070042
96,-33,-8.50748477871452
96,-32,-8.546908983330496
96,-31,-8.585335436674551
96,-30,-8.627969731659949
96,-29,-8.714201142165642
96,-28,-8.875648399730727
96,-27,-9.056305827696423
96,-26,-9.198346739215474
96,-25,-9.322295498328078
96,-24,-9.45257377169699
96,-23,-9.572940299757025
96,-22,-9.663298705605968
96,-21,-9.704459491417301
96,-20,-9.681541716239423
96,-19,-9.676381140451095
96,-18,-9.756070390981483
96,-17,-9.852906121950504
