block_index,mac,rssi_header_raw,rssi_val_raw,rssi_val,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,azimuth,elevation,euler_ts_ms,pitch,roll,yaw,gps_ts_ms,gps_lon_raw,gps_lat_raw,gps_alt_raw,quat_w,quat_x,quat_y,quat_z,vel_ts_ms,vel_x,vel_y,vel_z,time_consumed,lon_deg,lat_deg,alt_m,lon_deg_diff,lat_deg_diff,alt_m_diff,lat_m_diff,lon_m_diff,distance_from_takeoff,distance,vel_abs,earth_azimuth,device_name,phone_rel_azimuth,phone_rel_elevation,phone_drone_lat_m_diff,phone_drone_lon_m_diff,phone_drone_alt_m_diff,phone_drone_distance,score
2053,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-87	-71	-127	-127	-127	-127	-85	-81	-83	-80,"[-87, -71, -127, -127, -127, -127, -85, -81, -83, -80]",-87,-71,-127,-127,-127,-127,-85,-81,-83,-80,180.0,90.0,378923,-1.21201,-0.044698,-172.425089,378723,1142770498,224031304,199320,0.066158,-0.010578,-0.000311,-0.997753,378723,-0.013144,0.021789,2.988296,0.09342408180236816,114.2770498,22.4031304,199.32,-1.790000000312375e-05,-6.700000000137152e-06,80.901,-0.7437000000152238,-1.8369391443464258,80.92526945342878,81.33342792299202,2.9884043415965316,7.574910999999986,IPAD,177.75303546721892,84.08911427162244,-8.369400000006522,0.3283905364465274,-80.901,81.33342792299202,0.9946832694251933
2054,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-71	-127	-127	-127	-127	-87	-80	-90	-81,"[-88, -71, -127, -127, -127, -127, -87, -80, -90, -81]",-88,-71,-127,-127,-127,-127,-87,-80,-90,-81,180.0,90.0,379123,-1.414673,-0.330075,-172.407657,378923,1142770499,224031304,199916,0.066277,-0.012508,0.002055,-0.997721,378923,-0.009846,0.008453,2.98432,0.11076903343200684,114.2770499,22.4031304,199.916,-1.7800000009060568e-05,-6.700000000137152e-06,81.497,-0.7437000000152238,-1.8266769151007825,81.52086142357786,81.92624165052338,2.984348213483976,7.592343000000028,IPAD,177.82318464150381,84.13231429106959,-8.369400000006522,0.31812830720088403,-81.497,81.92624165052338,0.9947606329562337
2055,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-87	-71	-127	-127	-127	-127	-87	-81	-88	-83,"[-87, -71, -127, -127, -127, -127, -87, -81, -88, -83]",-87,-71,-127,-127,-127,-127,-87,-81,-88,-83,180.0,90.0,379523,-1.505879,-0.31327,-172.43416,379323,1142770500,224031304,201110,0.066045,-0.013292,0.001859,-0.997726,379323,-0.00734,0.008313,2.976019,0.045096635818481445,114.27705,22.4031304,201.11,-1.770000000078653e-05,-6.700000000137152e-06,82.69100000000002,-0.7437000000152238,-1.8164146843967888,82.71429098405982,83.11403683422657,2.9760396620223326,7.56583999999998,IPAD,177.893340355571,84.2167240770169,-8.369400000006522,0.30786607649689035,-82.69100000000002,83.11403683422657,0.9949101637901393
2056,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-86	-71	-127	-127	-127	-127	-87	-81	-87	-82,"[-86, -71, -127, -127, -127, -127, -87, -81, -87, -82]",-86,-71,-127,-127,-127,-127,-87,-81,-87,-82,180.0,90.0,379723,-1.382547,0.025533,-172.435827,379523,1142770499,224031304,201706,0.06607,-0.012023,-0.001019,-0.997742,379523,-0.012516,0.005774,2.973111,0.04962444305419922,114.2770499,22.4031304,201.706,-1.7800000009060568e-05,-6.700000000137152e-06,83.28699999999999,-0.7437000000152238,-1.8266769151007825,83.31034874037069,83.70706320842913,2.973142951096196,7.5641729999999825,IPAD,177.82318464150381,84.2575703406125,-8.369400000006522,0.31812830720088403,-83.28699999999999,83.70706320842913,0.9949817471509759
2057,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-90	-74	-127	-127	-127	-127	-92	-84	-89	-85,"[-90, -74, -127, -127, -127, -127, -92, -84, -89, -85]",-90,-74,-127,-127,-127,-127,-92,-84,-89,-85,180.0,90.0,380523,-0.876416,-0.290485,-172.477795,380323,1142770500,224031303,204062,0.065686,-0.007798,0.002027,-0.997808,380323,-0.028125,-0.000744,2.975855,0.1134335994720459,114.27705,22.4031303,204.062,-1.770000000078653e-05,-6.799999997753048e-06,85.64300000000001,-0.7547999997505883,-1.8164146857036707,85.66558547252255,86.05044688679077,2.9759879956387594,7.522204999999985,IPAD,177.89054518371438,84.42213395106977,-8.358300000271157,0.3078660778037723,-85.64300000000001,86.05044688679077,0.9952650230006732
2058,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-91	-75	-127	-127	-127	-127	-91	-85	-92	-87,"[-91, -75, -127, -127, -127, -127, -91, -85, -92, -87]",-91,-75,-127,-127,-127,-127,-91,-85,-92,-87,180.0,90.0,380523,-0.876416,-0.290485,-172.477795,380323,1142770500,224031303,204062,0.065686,-0.007798,0.002027,-0.997808,380323,-0.028125,-0.000744,2.975855,0.041794776916503906,114.27705,22.4031303,204.062,-1.770000000078653e-05,-6.799999997753048e-06,85.64300000000001,-0.7547999997505883,-1.8164146857036707,85.66558547252255,86.05044688679077,2.9759879956387594,7.522204999999985,IPAD,177.89054518371438,84.42213395106977,-8.358300000271157,0.3078660778037723,-85.64300000000001,86.05044688679077,0.9952650230006732
2059,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-93	-76	-127	-127	-127	-127	-91	-86	-80	-81,"[-93, -76, -127, -127, -127, -127, -91, -86, -80, -81]",-93,-76,-127,-127,-127,-127,-91,-86,-80,-81,181.0,89.0,380723,-0.997984,-0.391019,-172.457863,380523,1142770500,224031303,204653,0.065848,-0.008914,0.002831,-0.997786,380523,-0.024983,-0.004099,2.979042,0.048146724700927734,114.27705,22.4031303,204.653,-1.770000000078653e-05,-6.799999997753048e-06,86.234,-0.7547999997505883,-1.8164146857036707,86.2564307246136,86.63866755910085,2.9791495749381234,6.542137000000025,IPAD,177.89054518371438,84.46012292925069,-8.358300000271157,0.3078660778037723,-86.234,86.63866755910085,0.9935119982834595
2060,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-91	-76	-127	-127	-127	-127	-92	-85	-88	-86,"[-91, -76, -127, -127, -127, -127, -92, -85, -88, -86]",-91,-76,-127,-127,-127,-127,-92,-85,-88,-86,180.0,90.0,380923,-1.203961,-0.294022,-172.490513,380723,1142770500,224031302,205252,0.065566,-0.010651,0.001871,-0.99779,380723,-0.016157,-0.000746,2.984824,0.09952664375305176,114.27705,22.4031302,205.252,-1.770000000078653e-05,-6.899999998921658e-06,86.83300000000001,-0.765899999880304,-1.8164146870105526,86.8553732023817,87.23382611329752,2.9848678222227867,7.5094870000000356,IPAD,177.88774258787603,84.50535540370372,-8.347200000141441,0.3078660791106542,-86.83300000000001,87.23382611329752,0.9954051526666166
2061,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-92	-76	-127	-127	-127	-127	-93	-86	-88	-86,"[-92, -76, -127, -127, -127, -127, -93, -86, -88, -86]",-92,-76,-127,-127,-127,-127,-93,-86,-88,-86,181.0,90.0,381123,-0.950241,-0.292568,-172.497453,380923,1142770500,224031302,205847,0.065512,-0.008441,0.002004,-0.997814,380923,-0.013968,0.003541,2.986602,0.05408835411071777,114.27705,22.4031302,205.847,-1.770000000078653e-05,-6.899999998921658e-06,87.42800000000001,-0.765899999880304,-1.8164146870105526,87.45022097813708,87.8261106583061,2.9866367623313352,6.502546999999993,IPAD,177.88774258787603,84.54252322169698,-8.347200000141441,0.3078660791106542,-87.42800000000001,87.8261106583061,0.9954670580841843
2062,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-71	-127	-127	-127	-127	-88	-82	-88	-84,"[-88, -71, -127, -127, -127, -127, -88, -82, -88, -84]",-88,-71,-127,-127,-127,-127,-88,-82,-88,-84,181.0,90.0,381323,-0.98885,-0.363612,-172.289308,381123,1142770500,224031302,206435,0.067318,-0.008823,0.002584,-0.997689,381123,-0.016167,-0.001289,2.986608,0.049544334411621094,114.27705,22.4031302,206.435,-1.770000000078653e-05,-6.899999998921658e-06,88.016,-0.765899999880304,-1.8164146870105526,88.03807256593595,88.41146297491649,2.9866520351514003,6.7106919999999946,IPAD,177.88774258787603,84.57876452178736,-8.347200000141441,0.3078660791106542,-88.016,88.41146297491649,0.9955270169544793
2063,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-93	-78	-127	-127	-127	-127	-94	-86	-93	-90,"[-93, -78, -127, -127, -127, -127, -94, -86, -93, -90]",-93,-78,-127,-127,-127,-127,-94,-86,-93,-90,181.0,90.0,381523,-1.023246,-0.266714,-172.099402,381323,1142770500,224031302,207566,0.068978,-0.009068,0.001706,-0.997576,381323,-0.009734,0.000587,2.360955,0.09103155136108398,114.27705,22.4031302,207.566,-1.770000000078653e-05,-6.899999998921658e-06,89.147,-0.765899999880304,-1.8164146870105526,89.16879260214868,89.53746779066867,2.36097513907919,6.900598000000002,IPAD,177.88774258787603,84.64714119462113,-8.347200000141441,0.3078660791106542,-89.147,89.53746779066867,0.9956390570304987
2064,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-92	-77	-127	-127	-127	-127	-92	-87	-93	-90,"[-92, -77, -127, -127, -127, -127, -92, -87, -93, -90]",-92,-77,-127,-127,-127,-127,-92,-87,-93,-90,181.0,90.0,381523,-1.023246,-0.266714,-172.099402,381323,1142770500,224031302,207566,0.068978,-0.009068,0.001706,-0.997576,381323,-0.009734,0.000587,2.360955,0.056333065032958984,114.27705,22.4031302,207.566,-1.770000000078653e-05,-6.899999998921658e-06,89.147,-0.765899999880304,-1.8164146870105526,89.16879260214868,89.53746779066867,2.36097513907919,6.900598000000002,IPAD,177.88774258787603,84.64714119462113,-8.347200000141441,0.3078660791106542,-89.147,89.53746779066867,0.9956390570304987
2065,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-93	-78	-127	-127	-127	-127	-91	-87	-87	-83,"[-93, -78, -127, -127, -127, -127, -91, -87, -87, -83]",-93,-78,-127,-127,-127,-127,-91,-87,-87,-83,180.0,90.0,381923,-0.873679,-0.458157,-171.861844,381923,1142770500,224031301,208345,0.071036,-0.007888,0.003446,-0.997437,381923,-0.006766,-0.017003,1.199765,0.05142474174499512,114.27705,22.4031301,208.345,-1.770000000078653e-05,-7.000000000090267e-06,89.926,-0.7770000000100197,-1.8164146883174346,89.94769906629047,90.31207461205653,1.199904552866602,8.13815599999998,IPAD,177.88493253855287,84.70025251194625,-8.336100000011726,0.30786608041753616,-89.926,90.31207461205653,0.9957251052673194
2066,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-89	-71	-127	-127	-127	-127	-88	-81	-89	-84,"[-89, -71, -127, -127, -127, -127, -88, -81, -89, -84]",-89,-71,-127,-127,-127,-127,-88,-81,-89,-84,180.0,90.0,381923,-0.873679,-0.458157,-171.861844,381923,1142770500,224031301,208345,0.071036,-0.007888,0.003446,-0.997437,381923,-0.006766,-0.017003,1.199765,0.09334015846252441,114.27705,22.4031301,208.345,-1.770000000078653e-05,-7.000000000090267e-06,89.926,-0.7770000000100197,-1.8164146883174346,89.94769906629047,90.31207461205653,1.199904552866602,8.13815599999998,IPAD,177.88493253855287,84.70025251194625,-8.336100000011726,0.30786608041753616,-89.926,90.31207461205653,0.9957251052673194
2067,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-91	-78	-127	-127	-127	-127	-88	-81	-89	-83,"[-91, -78, -127, -127, -127, -127, -88, -81, -89, -83]",-91,-78,-127,-127,-127,-127,-88,-81,-89,-83,180.0,90.0,382323,-0.207875,-1.474879,-169.963635,382323,1142770499,224031301,208679,0.08755,-0.002934,0.012661,-0.996075,382323,0.004177,-0.046985,0.34347,0.05775308609008789,114.2770499,22.4031301,208.679,-1.7800000009060568e-05,-7.000000000090267e-06,90.26,-0.7770000000100197,-1.826676919043579,90.2818258431152,90.64468748267903,0.3466939261856198,10.03636499999999,IPAD,177.81449736271912,84.71951040157064,-8.336100000011726,0.31812831114368056,-90.26,90.64468748267903,0.9957560945559824
2068,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-70	-87	-89	-87	-92	-86	-80	-127	-127,"[-88, -70, -87, -89, -87, -92, -86, -80, -127, -127]",-88,-70,-87,-89,-87,-92,-86,-80,-127,-127,181.0,90.0,382323,-0.207875,-1.474879,-169.963635,382323,1142770499,224031301,208679,0.08755,-0.002934,0.012661,-0.996075,382323,0.004177,-0.046985,0.34347,0.09130024909973145,114.2770499,22.4031301,208.679,-1.7800000009060568e-05,-7.000000000090267e-06,90.26,-0.7770000000100197,-1.826676919043579,90.2818258431152,90.64468748267903,0.3466939261856198,9.03636499999999,IPAD,177.81449736271912,84.71951040157064,-8.336100000011726,0.31812831114368056,-90.26,90.64468748267903,0.9957560945559824
2069,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-70	-87	-89	-87	-92	-86	-80	-87	-88,"[-88, -70, -87, -89, -87, -92, -86, -80, -87, -88]",-88,-70,-87,-89,-87,-92,-86,-80,-87,-88,181.0,90.0,382523,-1.602173,-2.888249,-154.358714,382523,1142770504,224031306,208791,0.221561,-0.019221,0.021466,-0.974721,382523,0.021549,-0.009421,0.102523,0.0871579647064209,114.2770504,22.4031306,208.791,-1.7300000010322947e-05,-6.499999997799932e-06,90.372,-0.7214999997557925,-1.7753657634011695,90.39231643145065,90.76116199101317,0.10518593143096656,24.641286000000036,IPAD,178.17885167259033,84.69227863297291,-8.391600000265953,0.26681715550127105,-90.372,90.76116199101317,0.995712240979774
2070,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-83	-70	-90	-86	-85	-90	-82	-82	-84	-85,"[-83, -70, -90, -86, -85, -90, -82, -82, -84, -85]",-83,-70,-90,-86,-85,-90,-82,-82,-84,-85,181.0,90.0,382723,-2.067641,0.063283,-143.001622,382723,1142770516,224031310,208750,0.317336,-0.016933,-0.006249,-0.948141,382723,-0.036702,0.028635,-0.162206,0.09347701072692871,114.2770516,22.403131,208.75,-1.6100000010510485e-05,-6.100000000230921e-06,90.331,-0.6771000000256322,-1.6522190005839195,90.34864610516267,90.72417703226449,0.16875362652399503,35.998378,IPAD,179.02431111517788,84.66386079551079,-8.435999999996113,0.14367039268402104,-90.331,90.72417703226449,0.995666237544104
2071,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-76	-92	-87	-86	-92	-87	-89	-84	-85,"[-88, -76, -92, -87, -86, -92, -87, -89, -84, -85]",-88,-76,-92,-87,-86,-92,-87,-89,-84,-85,180.0,90.0,382723,-2.067641,0.063283,-143.001622,382723,1142770516,224031310,208750,0.317336,-0.016933,-0.006249,-0.948141,382723,-0.036702,0.028635,-0.162206,0.1051478385925293,114.2770516,22.403131,208.75,-1.6100000010510485e-05,-6.100000000230921e-06,90.331,-0.6771000000256322,-1.6522190005839195,90.34864610516267,90.72417703226449,0.16875362652399503,36.998378,IPAD,179.02431111517788,84.66386079551079,-8.435999999996113,0.14367039268402104,-90.331,90.72417703226449,0.995666237544104
2072,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-83	-70	-91	-89	-84	-87	-84	-84	-87	-84,"[-83, -70, -91, -89, -84, -87, -84, -84, -87, -84]",-83,-70,-91,-89,-84,-87,-84,-84,-87,-84,180.0,90.0,382923,-1.289604,0.81721,-139.308841,382923,1142770522,224031310,208717,0.34781,-0.00807,-0.010599,-0.93747,382923,-0.026345,-0.031995,-0.225656,0.08944082260131836,114.2770522,22.403131,208.717,-1.5500000003498826e-05,-6.100000000230921e-06,90.29800000000002,-0.6771000000256322,-1.590645621000815,90.31454712227509,90.69124345778647,0.22943053281113218,40.69115899999997,IPAD,179.4424296022672,84.6624401531581,-8.435999999996113,0.08209701310091666,-90.29800000000002,90.69124345778647,0.9956639313477988
2073,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-83	-70	-88	-87	-84	-87	-83	-85	-89	-85,"[-83, -70, -88, -87, -84, -87, -83, -85, -89, -85]",-83,-70,-88,-87,-84,-87,-83,-85,-89,-85,180.0,90.0,382923,-1.289604,0.81721,-139.308841,382923,1142770522,224031310,208717,0.34781,-0.00807,-0.010599,-0.93747,382923,-0.026345,-0.031995,-0.225656,0.04259157180786133,114.2770522,22.403131,208.717,-1.5500000003498826e-05,-6.100000000230921e-06,90.29800000000002,-0.6771000000256322,-1.590645621000815,90.31454712227509,90.69124345778647,0.22943053281113218,40.69115899999997,IPAD,179.4424296022672,84.6624401531581,-8.435999999996113,0.08209701310091666,-90.29800000000002,90.69124345778647,0.9956639313477988
2074,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-82	-69	-90	-87	-83	-89	-82	-83	-127	-127,"[-82, -69, -90, -87, -83, -89, -82, -83, -127, -127]",-82,-69,-90,-87,-83,-89,-82,-83,-127,-127,180.0,90.0,383123,-0.00741,-0.31618,-138.683641,383123,1142770525,224031311,208651,0.352874,-0.001034,0.002559,-0.935667,383123,0.007302,-0.053679,-0.227862,0.04735851287841797,114.2770525,22.4031311,208.651,-1.5200000007098424e-05,-5.999999999062311e-06,90.23200000000001,-0.6659999998959165,-1.5598589308161441,90.247939255608,90.62654111882107,0.2342132474669185,41.316359000000034,IPAD,179.6519718256386,84.65172478455467,-8.447100000125829,0.05131032291624571,-90.23200000000001,90.62654111882107,0.9956465168597379
2075,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-94	-86	-84	-87	-83	-83	-88	-91,"[-127, -127, -94, -86, -84, -87, -83, -83, -88, -91]",-127,-127,-94,-86,-84,-87,-83,-83,-88,-91,180.0,90.0,383323,-0.943728,-1.345617,-138.778465,383323,1142770524,224031312,208631,0.351974,-0.011841,0.00809,-0.9359,383323,0.023133,-0.033125,-0.198125,0.06410455703735352,114.2770524,22.4031312,208.631,-1.5300000001161607e-05,-5.899999997893701e-06,90.212,-0.6548999997662008,-1.570121158880425,90.2280395357411,90.60767010812803,0.20220266303637052,41.22153500000002,IPAD,179.58291539690973,84.64351444853591,-8.458200000255545,0.0615725509805265,-90.212,90.60767010812803,0.9956331499567769
2076,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-83	-69	-94	-86	-84	-87	-83	-83	-88	-91,"[-83, -69, -94, -86, -84, -87, -83, -83, -88, -91]",-83,-69,-94,-86,-84,-87,-83,-83,-88,-91,180.0,90.0,383523,-4.464572,-1.331967,-138.855775,383323,1142770524,224031312,208631,0.350755,-0.040542,-0.002815,-0.935585,383323,0.023133,-0.033125,-0.198125,0.048058271408081055,114.2770524,22.4031312,208.631,-1.5300000001161607e-05,-5.899999997893701e-06,90.212,-0.6548999997662008,-1.570121158880425,90.2280395357411,90.60767010812803,0.20220266303637052,41.144225000000006,IPAD,179.58291539690973,84.64351444853591,-8.458200000255545,0.0615725509805265,-90.212,90.60767010812803,0.9956331499567769
2077,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-82	-71	-90	-84	-85	-95	-81	-82	-81	-86,"[-82, -71, -90, -84, -85, -95, -81, -82, -81, -86]",-82,-71,-90,-84,-85,-95,-81,-82,-81,-86,180.0,90.0,383923,-7.652482,-0.722617,-138.851772,383923,1142770521,224031310,208594,0.350318,-0.064678,-0.017564,-0.93423,383923,-0.284592,-0.224494,-0.1057,0.0719296932220459,114.2770521,22.403131,208.594,-1.559999999756201e-05,-6.100000000230921e-06,90.175,-0.6771000000256322,-1.6009078502021572,90.1917512600508,90.56878740068,0.3775746979075796,41.14822800000002,IPAD,179.37273786547735,84.65513494629946,-8.435999999996113,0.09235924230225878,-90.175,90.56878740068,0.995652062791369
2078,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-81	-72	-90	-87	-87	-95	-81	-83	-82	-87,"[-81, -72, -90, -87, -87, -95, -81, -83, -82, -87]",-81,-72,-90,-87,-87,-95,-81,-83,-82,-87,180.0,90.0,384323,-14.750016,-0.717807,-138.802318,384123,1142770516,224031305,208600,0.348236,-0.122327,-0.039353,-0.928558,384123,-0.47736,-0.394362,-0.092071,0.09960675239562988,114.2770516,22.4031305,208.6,-1.6100000010510485e-05,-6.599999998968542e-06,90.181,-0.7325999998855082,-1.6522190065276483,90.19910914973254,90.56967584371561,0.6259960268923438,41.197681999999986,IPAD,179.01785082030418,84.68998883941902,-8.380500000136237,0.14367039862774988,-90.181,90.56967584371561,0.995708543283446
2079,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-93	-81	-85	-81	-85	-84	-76	-90	-85	-81,"[-93, -81, -85, -81, -85, -84, -76, -90, -85, -81]",-93,-81,-85,-81,-85,-84,-76,-90,-85,-81,180.0,90.0,384723,-19.449392,-0.518601,-138.665376,384723,1142770474,224031261,208661,0.347234,-0.1596,-0.055453,-0.922432,384723,-1.542752,-1.327136,-0.07777,0.053311824798583984,114.2770474,22.4031261,208.661,-2.0300000002748675e-05,-1.0999999997096666e-05,90.242,-1.2209999996777299,-2.0832327252760554,90.27430012792608,90.58826672505771,2.0365220030483346,41.33462399999996,IPAD,175.83520716899906,84.98875691388191,-7.892100000344016,0.574684117376157,-90.242,90.58826672505771,0.9961775764392464
2080,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-92	-82	-84	-80	-86	-85	-76	-90	-83	-82,"[-92, -82, -84, -80, -86, -85, -76, -90, -83, -82]",-92,-82,-84,-80,-86,-85,-76,-90,-83,-82,180.0,90.0,385123,-22.428879,-0.756306,-138.647999,384923,1142770449,224031233,208671,0.345216,-0.184218,-0.062622,-0.918133,384923,-1.987731,-1.735573,-0.074505,0.1321244239807129,114.2770449,22.4031233,208.671,-2.279999999643678e-05,-1.3799999997843315e-05,90.252,-1.531799999760608,-2.3397885260742597,90.295318403481,90.57367483709339,2.6398558979071183,41.35200099999997,IPAD,173.74288663962213,85.16970340527638,-7.5813000002611375,0.8312399181743613,-90.252,90.57367483709339,0.9964484731609713
2081,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-94	-84	-85	-80	-86	-83	-76	-91	-82	-82,"[-94, -84, -85, -80, -86, -83, -76, -91, -82, -82]",-94,-84,-85,-80,-86,-83,-76,-91,-82,-82,180.0,90.0,385523,-23.431042,-0.630046,-138.78867,385523,1142770318,224031098,208656,0.343636,-0.191934,-0.066433,-0.916877,385523,-3.434499,-3.008911,-0.082406,0.09477496147155762,114.2770318,22.4031098,208.656,-3.5900000000310683e-05,-2.729999999928623e-05,90.23700000000001,-3.0302999999207714,-3.6841410639786467,90.36300007452616,90.467949171937,4.56685006714234,41.211329999999975,IPAD,160.31974991005117,85.90512267620983,-6.082800000100974,2.175592456078748,-90.23700000000001,90.467949171937,0.9974471713568076
2082,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-92	-83	-87	-81	-86	-85	-76	-93	-81	-81,"[-92, -83, -87, -81, -86, -85, -76, -93, -81, -81]",-92,-83,-87,-81,-86,-85,-76,-93,-81,-81,179.0,90.0,385923,-23.67991,-0.406717,-138.908357,385723,1142770259,224031036,208648,0.342889,-0.193325,-0.068768,-0.916692,385723,-3.899024,-3.415671,-0.088156,0.0583195686340332,114.2770259,22.4031036,208.648,-4.180000000530981e-05,-3.3499999997133045e-05,90.229,-3.718499999681768,-4.289612907020504,90.40741375650401,90.43289483810364,5.184300146900544,42.091642999999976,IPAD,152.7276527962077,86.15178647562406,-5.394600000339977,2.7810642991206054,-90.229,90.43289483810364,0.9977453465526162
2083,IPAD_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-93	-82	-87	-80	-84	-85	-77	-91	-81	-80,"[-93, -82, -87, -80, -84, -85, -77, -91, -81, -80]",-93,-82,-87,-80,-84,-85,-77,-91,-81,-80,331.0,60.0,386123,-23.758379,-0.26718,-139.019998,386123,1142770116,224030885,208645,0.34218,-0.193603,-0.069931,-0.91681,386123,-4.777647,-4.194991,-0.085498,0.07045888900756836,114.2770116,22.4030885,208.645,-5.6100000008996176e-05,-4.8599999999510146e-05,90.22600000000001,-5.394599999945626,-5.757112685078084,90.57028834903919,90.4024812434286,6.358550955578951,249.980002,IPAD,131.19361143645986,86.41930434516387,-3.7185000000761192,4.248564077178186,-90.22600000000001,90.4024812434286,0.8492974893128025
