block_index,mac,rssi_header_raw,rssi_val_raw,rssi_val,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,azimuth,elevation,euler_ts_ms,pitch,roll,yaw,gps_ts_ms,gps_lon_raw,gps_lat_raw,gps_alt_raw,quat_w,quat_x,quat_y,quat_z,vel_ts_ms,vel_x,vel_y,vel_z,time_consumed,lon_deg,lat_deg,alt_m,lon_deg_diff,lat_deg_diff,alt_m_diff,lat_m_diff,lon_m_diff,distance_from_takeoff,distance,vel_abs,earth_azimuth,device_name,score
0,RMN10_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-91	-95	-86	-93	-94	-91	-127	-127	-127	-127,"[-91, -95, -86, -93, -94, -91, -127, -127, -127, -127]",-91,-95,-86,-93,-94,-91,-127,-127,-127,-127,240.0,30.0,89200,-1.449949,-0.933692,110.461495,89000,1141274417,222790459,94856,0.570351,0.005746,-0.013907,0.821263,89000,-0.005759,-0.001805,0.003473,0.913945198059082,114.1274417,22.2790459,94.856,0.0,0.0,0.0,0.0,0.0,0.0,,0.006963177076593701,230.461495,RMN10,
1,HONR_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-92	-93	-127	-127	-127	-127	-127	-127,"[-127, -127, -92, -93, -127, -127, -127, -127, -127, -127]",-127,-127,-92,-93,-127,-127,-127,-127,-127,-127,239.0,30.0,89200,-1.449949,-0.933692,110.461495,89200,1141274417,222790458,94849,0.570351,0.005746,-0.013907,0.821263,89200,-0.005769,-0.001751,0.003504,0.05107307434082031,114.1274417,22.2790458,94.849,0.0,-1.0000000116860974e-07,-0.006999999999990791,-0.011100000129715681,0.0,0.013122880891007098,,0.0069731899443511505,231.461495,HONR,
2,RMN5_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-94	-91	-127	-127	-127	-127	-127	-127	-127	-127,"[-94, -91, -127, -127, -127, -127, -127, -127, -127, -127]",-94,-91,-127,-127,-127,-127,-127,-127,-127,-127,180.0,90.0,89200,-1.449949,-0.933692,110.461495,89200,1141274417,222790458,94849,0.570351,0.005746,-0.013907,0.821263,89200,-0.005769,-0.001751,0.003504,0.03824114799499512,114.1274417,22.2790458,94.849,0.0,-1.0000000116860974e-07,-0.006999999999990791,-0.011100000129715681,0.0,0.013122880891007098,,0.0069731899443511505,290.461495,RMN5,
3,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-83	-90	-72	-77	-75	-77	-85	-84	-77	-77,"[-83, -90, -72, -77, -75, -77, -85, -84, -77, -77]",-83,-90,-72,-77,-75,-77,-85,-84,-77,-77,240.0,28.0,89200,-1.449949,-0.933692,110.461495,89200,1141274417,222790458,94849,0.570351,0.005746,-0.013907,0.821263,89200,-0.005769,-0.001751,0.003504,0.046555519104003906,114.1274417,22.2790458,94.849,0.0,-1.0000000116860974e-07,-0.006999999999990791,-0.011100000129715681,0.0,0.013122880891007098,,0.0069731899443511505,230.461495,IP15,
4,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-90	-94	-88	-84	-127	-127	-84	-90,"[-127, -127, -90, -94, -88, -84, -127, -127, -84, -90]",-127,-127,-90,-94,-88,-84,-127,-127,-84,-90,179.0,30.0,89400,-1.448895,-0.934645,110.457704,89200,1141274417,222790458,94849,0.570378,0.005733,-0.013909,0.821244,89200,-0.005769,-0.001751,0.003504,0.047449350357055664,114.1274417,22.2790458,94.849,0.0,-1.0000000116860974e-07,-0.006999999999990791,-0.011100000129715681,0.0,0.013122880891007098,,0.0069731899443511505,291.45770400000004,OPPO,
5,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-82	-89	-71	-75	-74	-77	-88	-86	-79	-76,"[-82, -89, -71, -75, -74, -77, -88, -86, -79, -76]",-82,-89,-71,-75,-74,-77,-88,-86,-79,-76,239.0,28.0,89400,-1.448895,-0.934645,110.457704,89400,1141274416,222790458,94844,0.570378,0.005733,-0.013909,0.821244,89400,-0.006636,-0.001804,0.00342,0.04725289344787598,114.1274416,22.2790458,94.844,-1.000000082740371e-07,-1.0000000116860974e-07,-0.012000000000000455,-0.011100000129715681,-0.010271368435431215,0.019305724861192645,,0.007680319785008955,231.457704,IP15,
6,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-85	-89	-84	-80	-127	-127	-82	-88,"[-127, -127, -85, -89, -84, -80, -127, -127, -82, -88]",-127,-127,-85,-89,-84,-80,-127,-127,-82,-88,180.0,30.0,89400,-1.448895,-0.934645,110.457704,89400,1141274416,222790458,94844,0.570378,0.005733,-0.013909,0.821244,89400,-0.006636,-0.001804,0.00342,0.04843759536743164,114.1274416,22.2790458,94.844,-1.000000082740371e-07,-1.0000000116860974e-07,-0.012000000000000455,-0.011100000129715681,-0.010271368435431215,0.019305724861192645,,0.007680319785008955,290.45770400000004,OPPO,
7,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-83	-89	-72	-76	-75	-77	-86	-84	-76	-77,"[-83, -89, -72, -76, -75, -77, -86, -84, -76, -77]",-83,-89,-72,-76,-75,-77,-86,-84,-76,-77,240.0,28.0,89600,-1.450539,-0.931754,110.461372,89600,1141274415,222790458,94852,0.570352,0.00576,-0.013896,0.821263,89600,-0.005758,-0.001466,0.003487,0.04934835433959961,114.1274415,22.2790458,94.852,-2.0000000233721948e-07,-1.0000000116860974e-07,-0.003999999999990678,-0.011100000129715681,-0.020542735411213302,0.023689955277600896,,0.00688933153506202,230.46137199999998,IP15,
8,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-83	-89	-73	-78	-74	-78	-87	-85	-78	-76,"[-83, -89, -73, -78, -74, -78, -87, -85, -78, -76]",-83,-89,-73,-78,-74,-78,-87,-85,-78,-76,239.0,28.0,89800,-1.450981,-0.930335,110.458503,89800,1141274414,222790458,94852,0.570372,0.00577,-0.013889,0.821248,89800,-0.006235,-0.001426,0.003358,0.04735445976257324,114.1274414,22.2790458,94.852,-3.000000106112566e-07,-1.0000000116860974e-07,-0.003999999999990678,-0.011100000129715681,-0.030814103846644517,0.03299574213063568,,0.0072239092602274565,231.458503,IP15,
9,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-82	-90	-73	-77	-75	-80	-87	-84	-77	-77,"[-82, -90, -73, -77, -75, -80, -87, -84, -77, -77]",-82,-90,-73,-77,-75,-80,-87,-84,-77,-77,240.0,28.0,90000,-1.45169,-0.929458,110.466154,90000,1141274414,222790457,94854,0.570318,0.00578,-0.013885,0.821287,90000,-0.006617,-0.001476,0.003273,0.04534554481506348,114.1274414,22.2790457,94.854,-3.000000106112566e-07,-1.999999987845058e-07,-0.001999999999995339,-0.022199999865080144,-0.030814103868678642,0.038030895220060965,,0.007528332750350504,230.46615400000002,IP15,
10,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-84	-92	-127	-127	-72	-74	-84	-84	-77	-74,"[-84, -92, -127, -127, -72, -74, -84, -84, -77, -74]",-84,-92,-127,-127,-72,-74,-84,-84,-77,-74,120.0,28.0,90200,-1.450153,-0.92702,110.472561,90200,1141274413,222790458,94862,0.570272,0.005782,-0.01386,0.821319,90200,-0.006634,-0.001903,0.002803,0.04466104507446289,114.1274413,22.2790458,94.862,-4.0000000467443897e-07,-1.0000000116860974e-07,0.006000000000000227,-0.011100000129715681,-0.041085470822426605,0.042979366160753915,,0.007449038461439167,350.472561,IP15,
11,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-84	-92	-71	-76	-72	-74	-84	-84	-77	-74,"[-84, -92, -71, -76, -72, -74, -84, -84, -77, -74]",-84,-92,-71,-76,-72,-74,-84,-84,-77,-74,239.0,28.0,90200,-1.450153,-0.92702,110.472561,90200,1141274413,222790458,94862,0.570272,0.005782,-0.01386,0.821319,90200,-0.006634,-0.001903,0.002803,0.04213714599609375,114.1274413,22.2790458,94.862,-4.0000000467443897e-07,-1.0000000116860974e-07,0.006000000000000227,-0.011100000129715681,-0.041085470822426605,0.042979366160753915,,0.007449038461439167,231.47256099999998,IP15,
12,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-85	-89	-127	-127	-127	-127	-82	-87,"[-127, -127, -85, -89, -127, -127, -127, -127, -82, -87]",-127,-127,-85,-89,-127,-127,-127,-127,-82,-87,0.0,30.0,90600,-1.451082,-0.924572,110.481161,90400,1141274412,222790457,94862,0.57021,0.005802,-0.013847,0.821362,90400,-0.007389,-0.002083,0.002385,0.04349637031555176,114.1274412,22.2790457,94.862,-4.999999987376214e-07,-1.999999987845058e-07,0.006000000000000227,-0.022199999865080144,-0.05135683783493224,0.056270461046743596,,0.008038932454001588,110.481161,OPPO,
13,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-85	-89	-85	-78	-127	-127	-82	-87,"[-127, -127, -85, -89, -85, -78, -127, -127, -82, -87]",-127,-127,-85,-89,-85,-78,-127,-127,-82,-87,180.0,30.0,90600,-1.451082,-0.924572,110.481161,90600,1141274411,222790457,94894,0.57021,0.005802,-0.013847,0.821362,90600,-0.006577,-0.002027,0.002265,0.04471087455749512,114.1274411,22.2790457,94.894,-6.000000070116585e-07,-1.999999987845058e-07,0.038000000000010914,-0.022199999865080144,-0.06162820627770815,0.07572896277526937,,0.0072454042675340075,290.481161,OPPO,
14,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-86	-89	-84	-78	-127	-127	-81	-88,"[-127, -127, -86, -89, -84, -78, -127, -127, -81, -88]",-127,-127,-86,-89,-84,-78,-127,-127,-81,-88,180.0,30.0,90800,-1.45272,-0.923699,110.488224,90800,1141274411,222790458,94920,0.570159,0.005819,-0.013848,0.821397,90800,-0.00674,-0.001504,0.002618,0.04756808280944824,114.1274411,22.2790458,94.92,-6.000000070116585e-07,-1.0000000116860974e-07,0.06400000000000716,-0.011100000129715681,-0.06162820623363991,0.08953907418806975,,0.0073853598422825685,290.488224,OPPO,
15,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-84	-85	-85	-78	-127	-127	-82	-87,"[-127, -127, -84, -85, -85, -78, -127, -127, -82, -87]",-127,-127,-84,-85,-85,-78,-127,-127,-82,-87,180.0,30.0,90800,-1.45272,-0.923699,110.488224,90800,1141274411,222790458,94920,0.570159,0.005819,-0.013848,0.821397,90800,-0.00674,-0.001504,0.002618,0.04364943504333496,114.1274411,22.2790458,94.92,-6.000000070116585e-07,-1.0000000116860974e-07,0.06400000000000716,-0.011100000129715681,-0.06162820623363991,0.08953907418806975,,0.0073853598422825685,290.488224,OPPO,
16,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-73	-80	-69	-72	-88	-82	-74	-73,"[-127, -127, -73, -80, -69, -72, -88, -82, -74, -73]",-127,-127,-73,-80,-69,-72,-88,-82,-74,-73,121.0,29.0,91200,-1.457318,-0.923078,110.493087,91200,1141274409,222790459,94968,0.570124,0.005855,-0.013866,0.821421,91200,-0.0074,-0.001608,0.002948,0.05562329292297363,114.1274409,22.2790459,94.968,-8.000000093488779e-07,0.0,0.11200000000000898,0.0,-0.08217094158609554,0.13891027190653518,,0.008126276392050668,349.493087,IP15,
17,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-73	-81	-70	-73	-90	-84	-76	-73,"[-127, -127, -73, -81, -70, -73, -90, -84, -76, -73]",-127,-127,-73,-81,-70,-73,-90,-84,-76,-73,122.0,29.0,91200,-1.457318,-0.923078,110.493087,91200,1141274409,222790459,94968,0.570124,0.005855,-0.013866,0.821421,91200,-0.0074,-0.001608,0.002948,0.05354762077331543,114.1274409,22.2790459,94.968,-8.000000093488779e-07,0.0,0.11200000000000898,0.0,-0.08217094158609554,0.13891027190653518,,0.008126276392050668,348.493087,IP15,
18,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-71	-76	-69	-71	-90	-82	-74	-71,"[-127, -127, -71, -76, -69, -71, -90, -82, -74, -71]",-127,-127,-71,-76,-69,-71,-90,-82,-74,-71,179.0,28.0,91200,-1.457318,-0.923078,110.493087,91200,1141274409,222790459,94968,0.570124,0.005855,-0.013866,0.821421,91200,-0.0074,-0.001608,0.002948,0.049376487731933594,114.1274409,22.2790459,94.968,-8.000000093488779e-07,0.0,0.11200000000000898,0.0,-0.08217094158609554,0.13891027190653518,,0.008126276392050668,291.493087,IP15,
19,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-83	-87	-83	-78	-127	-127	-82	-88,"[-127, -127, -83, -87, -83, -78, -127, -127, -82, -88]",-127,-127,-83,-87,-83,-78,-127,-127,-82,-88,180.0,30.0,91600,-1.459399,-0.9177,110.515861,91600,1141274409,222790459,94999,0.569961,0.0059,-0.013837,0.821534,91600,-0.007162,-0.001031,0.003252,0.05337643623352051,114.1274409,22.2790459,94.999,-8.000000093488779e-07,0.0,0.14300000000000068,0.0,-0.08217094158609554,0.16492744962905878,,0.00793301386611671,290.515861,OPPO,
20,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-84	-89	-83	-78	-127	-127	-127	-127,"[-127, -127, -84, -89, -83, -78, -127, -127, -127, -127]",-127,-127,-84,-89,-83,-78,-127,-127,-127,-127,179.0,30.0,91800,-1.459465,-0.914559,110.553013,91800,1141274409,222790460,94996,0.569694,0.00592,-0.013813,0.821719,91800,-0.007982,-0.001034,0.003043,0.05366945266723633,114.1274409,22.279046,94.996,-8.000000093488779e-07,1.0000000116860974e-07,0.14000000000000057,0.011100000129715681,-0.08217094152733789,0.1627122418085653,,0.008604727131059996,291.553013,OPPO,
21,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-85	-90	-127	-127	-127	-127	-82	-87,"[-127, -127, -85, -90, -127, -127, -127, -127, -82, -87]",-127,-127,-85,-90,-127,-127,-127,-127,-82,-87,1.0,30.0,92000,-1.457287,-0.915872,110.538539,92000,1141274408,222790460,94995,0.569798,0.005896,-0.013812,0.821648,92000,-0.007769,-0.001094,0.0027,0.04738211631774902,114.1274408,22.279046,94.995,-9.000000034120603e-07,1.0000000116860974e-07,0.13900000000001,0.011100000129715681,-0.09244230848843057,0.16730149551499124,,0.008297240324348814,109.538539,OPPO,
22,OPPO_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-85	-90	-83	-78	-127	-127	-82	-87,"[-127, -127, -85, -90, -83, -78, -127, -127, -82, -87]",-127,-127,-85,-90,-83,-78,-127,-127,-82,-87,179.0,30.0,92000,-1.457287,-0.915872,110.538539,92000,1141274408,222790460,94995,0.569798,0.005896,-0.013812,0.821648,92000,-0.007769,-0.001094,0.0027,0.04327034950256348,114.1274408,22.279046,94.995,-9.000000034120603e-07,1.0000000116860974e-07,0.13900000000001,0.011100000129715681,-0.09244230848843057,0.16730149551499124,,0.008297240324348814,291.538539,OPPO,
23,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-83	-91	-72	-77	-80	-79	-84	-85	-80	-80,"[-83, -91, -72, -77, -80, -79, -84, -85, -80, -80]",-83,-91,-72,-77,-80,-79,-84,-85,-80,-80,240.0,29.0,92200,-1.454263,-0.914642,110.59688,92200,1141274409,222790460,94981,0.56938,0.005888,-0.013785,0.821938,92200,-0.007953,-0.001143,0.002757,0.0483396053314209,114.1274409,22.279046,94.981,-8.000000093488779e-07,1.0000000116860974e-07,0.125,0.011100000129715681,-0.08217094152733789,0.15000091211178973,,0.008494569265124631,230.59688,IP15,
24,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-84	-94	-73	-78	-127	-127	-86	-87	-82	-81,"[-84, -94, -73, -78, -127, -127, -86, -87, -82, -81]",-84,-94,-73,-78,-127,-127,-86,-87,-82,-81,241.0,29.0,92600,-1.459725,-0.909998,110.607317,92600,1141274408,222790461,94967,0.569305,0.005951,-0.013779,0.82199,92600,-0.007627,-0.00126,0.003308,0.04482746124267578,114.1274408,22.2790461,94.967,-9.000000034120603e-07,1.999999987845058e-07,0.1110000000000042,0.022199999865080144,-0.0924423084223282,0.14614862428520956,,0.00840842393079702,229.607317,IP15,
25,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-84	-94	-73	-78	-80	-81	-86	-87	-82	-81,"[-84, -94, -73, -78, -80, -81, -86, -87, -82, -81]",-84,-94,-73,-78,-80,-81,-86,-87,-82,-81,240.0,29.0,92600,-1.459725,-0.909998,110.607317,92600,1141274408,222790461,94967,0.569305,0.005951,-0.013779,0.82199,92600,-0.007627,-0.00126,0.003308,0.042177677154541016,114.1274408,22.2790461,94.967,-9.000000034120603e-07,1.999999987845058e-07,0.1110000000000042,0.022199999865080144,-0.0924423084223282,0.14614862428520956,,0.00840842393079702,230.607317,IP15,
26,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-74	-77	-82	-80	-84	-85	-79	-81,"[-127, -127, -74, -77, -82, -80, -84, -85, -79, -81]",-127,-127,-74,-77,-82,-80,-84,-85,-79,-81,240.0,30.0,92800,-1.459992,-0.904911,110.603451,92800,1141274408,222790462,94959,0.569332,0.005978,-0.013744,0.821971,92800,-0.007563,-0.001169,0.003187,0.042943477630615234,114.1274408,22.2790462,94.959,-9.000000034120603e-07,2.9999999995311555e-07,0.10300000000000864,0.033299999994795826,-0.09244230835622584,0.14234981690849735,,0.008289903437314575,230.603451,IP15,
27,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-75	-77	-78	-77	-86	-85	-78	-80,"[-127, -127, -75, -77, -78, -77, -86, -85, -78, -80]",-127,-127,-75,-77,-78,-77,-86,-85,-78,-80,239.0,29.0,93000,-1.459762,-0.904055,110.600561,93000,1141274408,222790463,94949,0.569353,0.00598,-0.013737,0.821957,93000,-0.008732,-0.001416,0.003359,0.045836448669433594,114.1274408,22.2790463,94.949,-9.000000034120603e-07,4.000000011217253e-07,0.09300000000000352,0.04440000012451151,-0.09244230829012348,0.13844110795953457,,0.009462333803031893,231.600561,IP15,
28,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-72	-76	-77	-77	-84	-84	-80	-77,"[-127, -127, -72, -76, -77, -77, -84, -84, -80, -77]",-127,-127,-72,-76,-77,-77,-84,-84,-80,-77,239.0,29.0,93200,-1.458485,-0.903081,110.58496,93000,1141274408,222790463,94949,0.569465,0.005974,-0.013724,0.82188,93000,-0.008732,-0.001416,0.003359,0.0428009033203125,114.1274408,22.2790463,94.949,-9.000000034120603e-07,4.000000011217253e-07,0.09300000000000352,0.04440000012451151,-0.09244230829012348,0.13844110795953457,,0.009462333803031893,231.58496,IP15,
29,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-74	-78	-78	-77	-88	-85	-79	-78,"[-127, -127, -74, -78, -78, -77, -88, -85, -79, -78]",-127,-127,-74,-78,-78,-77,-88,-85,-79,-78,238.0,28.0,93200,-1.458485,-0.903081,110.58496,93200,1141274407,222790464,94933,0.569465,0.005974,-0.013724,0.82188,93200,-0.007952,-0.001233,0.00324,0.0475006103515625,114.1274407,22.2790464,94.933,-1.0000000116860974e-06,4.999999987376214e-07,0.07700000000001239,0.05549999985987597,-0.10271367661538408,0.13985474374613768,,0.008674802187946421,232.58496,IP15,
30,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-73	-77	-77	-76	-85	-86	-80	-78,"[-127, -127, -73, -77, -77, -76, -85, -86, -80, -78]",-127,-127,-73,-77,-77,-76,-85,-86,-80,-78,239.0,29.0,93400,-1.458741,-0.901074,110.590684,93200,1141274407,222790464,94933,0.569423,0.005987,-0.013711,0.821908,93200,-0.007952,-0.001233,0.00324,0.04657387733459473,114.1274407,22.2790464,94.933,-1.0000000116860974e-06,4.999999987376214e-07,0.07700000000001239,0.05549999985987597,-0.10271367661538408,0.13985474374613768,,0.008674802187946421,231.590684,IP15,
31,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-72	-76	-78	-76	-85	-86	-80	-76,"[-127, -127, -72, -76, -78, -76, -85, -86, -80, -76]",-127,-127,-72,-76,-78,-76,-85,-86,-80,-76,239.0,29.0,93400,-1.458741,-0.901074,110.590684,93400,1141274407,222790464,94923,0.569423,0.005987,-0.013711,0.821908,93400,-0.008371,-0.001499,0.00333,0.04345417022705078,114.1274407,22.2790464,94.923,-1.0000000116860974e-06,4.999999987376214e-07,0.06700000000000728,0.05549999985987597,-0.10271367661538408,0.1346081325488802,,0.009132882458457461,231.590684,IP15,
32,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-72	-77	-78	-77	-86	-85	-80	-77,"[-127, -127, -72, -77, -78, -77, -86, -85, -80, -77]",-127,-127,-72,-77,-78,-77,-86,-85,-80,-77,239.0,29.0,93600,-1.460739,-0.898547,110.579694,93400,1141274407,222790464,94923,0.569502,0.006012,-0.013703,0.821854,93400,-0.008371,-0.001499,0.00333,0.04447531700134277,114.1274407,22.2790464,94.923,-1.0000000116860974e-06,4.999999987376214e-07,0.06700000000000728,0.05549999985987597,-0.10271367661538408,0.1346081325488802,,0.009132882458457461,231.57969400000002,IP15,
33,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-73	-79	-75	-77	-127	-127	-78	-74,"[-127, -127, -73, -79, -75, -77, -127, -127, -78, -74]",-127,-127,-73,-79,-75,-77,-127,-127,-78,-74,238.0,30.0,93800,-1.459872,-0.896296,110.581087,93800,1141274407,222790466,94897,0.569492,0.006017,-0.013682,0.821861,93800,-0.008676,-0.001135,0.002764,0.053648948669433594,114.1274407,22.2790466,94.897,-1.0000000116860974e-06,7.000000010748408e-07,0.04100000000001103,0.07770000011930733,-0.10271367646848992,0.13516060577037556,,0.009176104674642721,232.581087,IP15,
34,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-75	-80	-78	-79	-127	-127	-81	-78,"[-127, -127, -75, -80, -78, -79, -127, -127, -81, -78]",-127,-127,-75,-80,-78,-79,-127,-127,-81,-78,239.0,30.0,93800,-1.459872,-0.896296,110.581087,93800,1141274407,222790466,94897,0.569492,0.006017,-0.013682,0.821861,93800,-0.008676,-0.001135,0.002764,0.04896402359008789,114.1274407,22.2790466,94.897,-1.0000000116860974e-06,7.000000010748408e-07,0.04100000000001103,0.07770000011930733,-0.10271367646848992,0.13516060577037556,,0.009176104674642721,231.581087,IP15,
35,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-74	-79	-77	-80	-127	-127	-81	-77,"[-127, -127, -74, -79, -77, -80, -127, -127, -81, -77]",-127,-127,-74,-79,-77,-80,-127,-127,-81,-77,240.0,30.0,94000,-1.458456,-0.893164,110.568382,94000,1141274407,222790466,94902,0.569583,0.006021,-0.013654,0.821798,94000,-0.009137,-0.001244,0.00252,0.04747509956359863,114.1274407,22.2790466,94.902,-1.0000000116860974e-06,7.000000010748408e-07,0.04600000000000648,0.07770000011930733,-0.10271367646848992,0.13676033544933477,,0.009559430160841178,230.56838199999999,IP15,
36,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-75	-79	-80	-82	-127	-127	-84	-80,"[-127, -127, -75, -79, -80, -82, -127, -127, -84, -80]",-127,-127,-75,-79,-80,-82,-127,-127,-84,-80,240.0,30.0,94000,-1.458456,-0.893164,110.568382,94000,1141274407,222790466,94902,0.569583,0.006021,-0.013654,0.821798,94000,-0.009137,-0.001244,0.00252,0.05067300796508789,114.1274407,22.2790466,94.902,-1.0000000116860974e-06,7.000000010748408e-07,0.04600000000000648,0.07770000011930733,-0.10271367646848992,0.13676033544933477,,0.009559430160841178,230.56838199999999,IP15,
